Delivery_person_Age,Delivery_person_Ratings,Delivery_distance,Time_to_pick,Festival,Weather_conditions,Road_traffic_density,Type_of_order,Type_of_vehicle,City,Time_of_Day_Ordered,Month,multiple_deliveries,Vehicle_condition,Time_taken (min)
26.0,4.6,1.56,5.4,No,Sunny,Low,Meal,motorcycle,Urban,Morning,Mar,0.0,0,16
36.0,4.6,10.42,5.4,No,Sunny,Jam,Snack,motorcycle,Metropolitian,Night,Feb,1.0,1,28
29.0,4.6,7.77,15.0,No,Cloudy,Jam,Snack,motorcycle,Urban,Night,Mar,1.0,0,25
39.0,5.0,7.56,10.2,No,Stormy,Medium,Snack,motorcycle,Metropolitian,Evening,Apr,1.0,0,28
24.0,4.5,1.55,5.4,No,Sandstorms,Low,Drinks,motorcycle,Metropolitian,Morning,Apr,0.0,0,25
27.0,4.7,1.54,15.0,No,Sunny,Low,Snack,scooter,Urban,Morning,Mar,1.0,1,15
25.0,4.8,1.52,10.2,No,Fog,Low,Buffet,motorcycle,Metropolitian,Morning,Mar,1.0,0,18
37.0,4.6,13.41,15.0,No,Stormy,Low,Meal,scooter,Metropolitian,Night,Apr,1.0,1,24
35.0,4.6,7.79,9.6,No,Stormy,Low,Snack,motorcycle,Metropolitian,Night,Mar,1.0,1,21
39.0,4.2,11.92,5.4,No,Windy,Jam,Meal,motorcycle,Semi-Urban,Night,Apr,1.0,0,54
35.0,4.7,12.58,10.2,Yes,Fog,Jam,Drinks,motorcycle,Metropolitian,Night,Feb,1.0,0,47
37.0,4.6,13.83,4.8,No,Stormy,Medium,Drinks,motorcycle,Metropolitian,Night,Mar,2.0,0,45
33.0,4.9,16.9,4.8,No,Stormy,Jam,Snack,scooter,Metropolitian,Night,Mar,1.0,2,28
35.0,5.0,1.54,4.8,No,Stormy,Low,Buffet,motorcycle,Metropolitian,Morning,Apr,1.0,1,22
20.0,4.6,20.25,15.0,No,Stormy,Low,Drinks,motorcycle,Metropolitian,Night,Mar,0.0,1,14
23.0,4.7,6.12,15.0,No,Cloudy,High,Drinks,motorcycle,Metropolitian,Evening,Apr,1.0,1,26
24.0,4.7,8.94,4.8,No,Sandstorms,Jam,Buffet,motorcycle,Urban,Night,Mar,1.0,0,22
26.0,4.2,4.67,15.0,No,Cloudy,Jam,Buffet,motorcycle,Metropolitian,Night,Apr,1.0,1,31
25.0,4.9,12.46,15.0,No,Fog,Low,Buffet,electric_scooter,Urban,Night,Mar,1.0,2,20
35.0,4.4,19.66,10.2,No,Windy,Medium,Meal,electric_scooter,Metropolitian,Night,Apr,1.0,2,37
36.0,4.9,3.12,4.8,No,Cloudy,Low,Buffet,motorcycle,Metropolitian,Morning,Mar,0.0,1,18
37.0,4.6,13.83,4.8,No,Windy,Medium,Snack,motorcycle,Metropolitian,Evening,Apr,2.0,0,41
32.0,4.0,6.05,10.2,No,Sandstorms,Medium,Buffet,motorcycle,Metropolitian,Evening,Mar,2.0,2,33
36.0,4.6,12.26,15.0,No,Fog,Medium,Snack,motorcycle,Metropolitian,Night,Mar,2.0,1,44
33.0,4.9,9.33,9.6,No,Sunny,Low,Meal,motorcycle,Metropolitian,Night,Mar,1.0,2,19
20.0,4.6,9.35,15.0,No,Sandstorms,Low,Buffet,scooter,Metropolitian,Night,Mar,1.0,1,19
29.0,5.0,12.16,4.8,No,Cloudy,Jam,Drinks,motorcycle,Urban,Night,Mar,2.0,2,34
33.0,4.7,9.06,4.8,No,Sandstorms,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,48
30.0,4.6,11.91,15.0,No,Fog,Medium,Snack,motorcycle,Metropolitian,Evening,Mar,1.0,0,35
30.0,4.4,19.47,4.8,No,Windy,Jam,Meal,motorcycle,Metropolitian,Night,Feb,0.0,1,37
39.0,4.3,17.14,15.0,Yes,Stormy,Jam,Snack,motorcycle,Metropolitian,Night,Apr,3.0,0,52
36.0,3.7,19.62,15.0,No,Stormy,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,1,36
39.0,4.8,12.29,15.0,No,Cloudy,Low,Buffet,motorcycle,Urban,Night,Mar,2.0,0,38
24.0,4.6,7.68,10.2,No,Fog,Jam,Meal,scooter,Metropolitian,Night,Mar,1.0,1,28
26.0,4.7,5.97,15.0,No,Windy,Medium,Snack,motorcycle,Urban,Evening,Feb,0.0,1,29
36.0,4.7,9.31,10.2,No,Cloudy,Medium,Buffet,motorcycle,Metropolitian,Evening,Mar,1.0,1,15
25.0,4.8,16.66,15.0,No,Windy,Medium,Drinks,scooter,Metropolitian,Night,Mar,0.0,1,26
30.0,4.1,7.86,4.8,No,Windy,Medium,Snack,motorcycle,Metropolitian,Evening,Apr,1.0,0,31
24.0,4.9,1.55,4.8,No,Sunny,Low,Snack,scooter,Urban,Morning,Apr,0.0,2,22
26.0,4.8,16.85,9.6,No,Sunny,Medium,Buffet,scooter,Urban,Evening,Mar,1.0,2,16
36.0,4.2,7.68,4.8,No,Sandstorms,Low,Meal,motorcycle,Metropolitian,Night,Apr,0.0,0,23
22.0,4.6,9.44,5.4,No,Windy,Low,Buffet,scooter,Metropolitian,Night,Feb,1.0,1,17
32.0,4.3,10.91,10.2,No,Windy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,2.0,0,42
28.0,5.0,4.61,9.6,No,Sandstorms,Medium,Snack,motorcycle,Urban,Night,Mar,1.0,0,26
24.0,4.9,12.58,4.8,No,Sunny,Low,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,20
22.0,4.9,11.75,10.2,No,Fog,Low,Drinks,scooter,Metropolitian,Night,Feb,1.0,2,22
25.0,4.9,13.79,15.0,No,Fog,Jam,Meal,scooter,Metropolitian,Night,Apr,1.0,2,32
39.0,4.9,4.72,9.6,No,Cloudy,Medium,Snack,scooter,Urban,Evening,Mar,0.0,2,17
31.0,4.9,1.57,4.8,No,Sandstorms,Low,Buffet,scooter,Metropolitian,Morning,Feb,1.0,1,27
25.0,4.7,10.87,4.8,No,Sunny,Medium,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,15
32.0,4.8,9.12,9.6,No,Cloudy,Low,Drinks,motorcycle,Metropolitian,Night,Apr,0.0,0,27
32.0,4.9,2.98,9.6,No,Cloudy,Low,Snack,scooter,Urban,Morning,Feb,0.0,2,15
24.0,4.6,16.38,15.0,No,Windy,Jam,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,38
26.0,4.6,17.1,15.0,No,Stormy,Low,Meal,motorcycle,Metropolitian,Night,Mar,0.0,1,17
33.0,4.9,7.86,4.8,No,Cloudy,Medium,Meal,scooter,Urban,Evening,Feb,1.0,2,18
24.0,4.5,4.66,9.6,No,Sandstorms,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,0.0,1,12
30.0,4.9,6.05,4.8,No,Cloudy,Medium,Buffet,motorcycle,Urban,Evening,Mar,0.0,0,28
37.0,3.9,10.28,4.8,No,Sandstorms,Jam,Buffet,scooter,Metropolitian,Night,Feb,1.0,2,39
37.0,4.7,1.57,15.0,No,Cloudy,Low,Drinks,motorcycle,Urban,Morning,Feb,0.0,1,15
24.0,4.2,10.71,15.0,No,Sandstorms,Jam,Drinks,motorcycle,Metropolitian,Night,Apr,0.0,0,31
30.0,3.8,12.16,9.6,Yes,Windy,Jam,Buffet,scooter,Metropolitian,Night,Mar,1.0,2,40
29.0,4.7,5.95,4.8,No,Cloudy,High,Buffet,motorcycle,Metropolitian,Evening,Feb,0.0,1,21
23.0,4.9,7.77,9.6,No,Windy,Low,Drinks,electric_scooter,Metropolitian,Night,Mar,1.0,2,13
30.0,4.4,12.1,10.2,No,Fog,Jam,Meal,electric_scooter,Metropolitian,Night,Apr,1.0,2,47
34.0,4.9,20.56,4.8,No,Stormy,Jam,Snack,electric_scooter,Metropolitian,Night,Feb,1.0,2,30
21.0,4.9,9.12,15.0,No,Stormy,Medium,Drinks,scooter,Metropolitian,Evening,Mar,0.0,2,22
38.0,4.8,19.88,15.0,No,Windy,Jam,Drinks,motorcycle,Semi-Urban,Night,Apr,1.0,0,49
32.0,5.0,2.93,5.4,No,Cloudy,Low,Snack,scooter,Metropolitian,Morning,Feb,1.0,1,15
24.0,4.5,6.23,15.0,No,Windy,Medium,Buffet,motorcycle,Metropolitian,Evening,Mar,1.0,0,17
22.0,4.9,12.24,9.6,No,Stormy,Low,Buffet,motorcycle,Urban,Night,Mar,0.0,0,20
21.0,4.8,3.11,15.0,No,Fog,Low,Meal,motorcycle,Metropolitian,Morning,Mar,1.0,0,15
23.0,5.0,11.92,15.0,No,Cloudy,Low,Meal,motorcycle,Metropolitian,Night,Apr,0.0,0,20
35.0,4.6,16.72,15.0,No,Fog,Low,Snack,motorcycle,Metropolitian,Night,Mar,0.0,0,40
32.0,4.3,3.03,9.6,No,Stormy,Low,Meal,motorcycle,Metropolitian,Morning,Mar,1.0,0,21
29.0,4.8,16.41,10.2,No,Fog,Low,Drinks,motorcycle,Metropolitian,Night,Feb,1.0,1,25
25.0,5.0,13.99,15.0,No,Cloudy,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,2,39
21.0,4.8,10.88,4.8,No,Windy,Jam,Drinks,scooter,Metropolitian,Night,Mar,1.0,2,17
25.0,4.1,6.05,9.6,No,Fog,High,Buffet,scooter,Urban,Evening,Mar,0.0,1,34
37.0,4.7,19.69,10.2,No,Cloudy,Low,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,39
23.0,4.8,6.12,9.6,No,Cloudy,High,Drinks,motorcycle,Metropolitian,Evening,Apr,1.0,0,22
24.0,4.2,3.07,10.2,No,Sandstorms,Low,Drinks,motorcycle,Urban,Morning,Mar,1.0,0,24
33.0,4.9,7.76,5.4,No,Fog,Medium,Snack,scooter,Urban,Evening,Mar,1.0,2,16
35.0,4.7,6.12,15.0,No,Cloudy,Medium,Buffet,scooter,Metropolitian,Evening,Mar,1.0,1,19
39.0,4.9,9.18,10.2,No,Sandstorms,Medium,Snack,scooter,Metropolitian,Evening,Mar,0.0,1,26
31.0,4.7,3.04,5.4,No,Fog,Low,Snack,motorcycle,Urban,Morning,Mar,0.0,2,17
32.0,4.6,12.58,10.2,No,Sandstorms,Jam,Buffet,motorcycle,Urban,Night,Feb,1.0,0,52
24.0,4.8,10.76,15.0,No,Windy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,25
30.0,4.4,10.91,15.0,No,Fog,Medium,Buffet,scooter,Metropolitian,Evening,Mar,2.0,1,38
39.0,5.0,9.32,15.0,No,Sunny,Jam,Meal,motorcycle,Metropolitian,Night,Mar,1.0,1,18
27.0,4.6,13.22,15.0,No,Windy,Jam,Meal,motorcycle,Metropolitian,Night,Feb,1.0,1,20
34.0,5.0,11.72,10.2,No,Windy,Jam,Buffet,motorcycle,Metropolitian,Night,Feb,1.0,0,46
26.0,4.3,17.1,5.4,No,Fog,Medium,Meal,electric_scooter,Metropolitian,Night,Mar,1.0,2,33
31.0,4.6,9.36,10.2,No,Sunny,Low,Meal,motorcycle,Metropolitian,Night,Feb,1.0,0,20
32.0,4.8,6.05,15.0,No,Fog,High,Buffet,scooter,Metropolitian,Evening,Feb,1.0,1,28
30.0,3.6,13.58,9.6,No,Sandstorms,Jam,Snack,scooter,Metropolitian,Night,Mar,2.0,2,37
39.0,4.1,7.76,15.0,No,Sandstorms,Low,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,0,32
37.0,4.9,19.34,15.0,No,Sunny,Jam,Meal,motorcycle,Metropolitian,Night,Feb,1.0,0,42
36.0,4.0,19.62,15.0,No,Windy,Medium,Snack,motorcycle,Metropolitian,Evening,Mar,1.0,0,34
38.0,4.3,1.55,10.2,No,Sandstorms,Low,Snack,motorcycle,Metropolitian,Morning,Mar,0.0,0,28
22.0,4.5,10.43,15.0,No,Sandstorms,Low,Meal,motorcycle,Metropolitian,Night,Apr,1.0,2,13
21.0,4.5,1.49,15.0,No,Sunny,High,Meal,scooter,Urban,Morning,Feb,0.0,2,12
37.0,4.1,7.45,4.8,No,Windy,Jam,Snack,scooter,Metropolitian,Night,Mar,0.0,1,34
21.0,4.6,4.56,9.6,No,Stormy,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,1,26
36.0,4.9,7.65,9.6,No,Sandstorms,Low,Buffet,scooter,Urban,Night,Mar,1.0,1,26
31.0,4.5,13.79,5.4,No,Stormy,Low,Drinks,electric_scooter,Metropolitian,Night,Mar,1.0,2,20
33.0,4.2,14.02,10.2,No,Cloudy,Medium,Meal,scooter,Urban,Evening,Mar,2.0,2,41
25.0,4.6,12.24,10.2,No,Windy,Low,Snack,motorcycle,Urban,Night,Mar,0.0,1,14
35.0,4.4,7.76,5.4,No,Cloudy,Jam,Meal,scooter,Metropolitian,Night,Mar,2.0,2,36
30.0,4.8,4.66,4.8,No,Windy,Low,Meal,scooter,Metropolitian,Night,Mar,1.0,2,20
28.0,5.0,3.07,15.0,No,Sunny,Low,Meal,electric_scooter,Metropolitian,Morning,Apr,1.0,2,21
26.0,4.8,10.56,9.6,No,Windy,Jam,Meal,scooter,Metropolitian,Night,Mar,0.0,2,21
26.0,5.0,3.04,10.2,No,Sandstorms,High,Drinks,motorcycle,Metropolitian,Morning,Mar,1.0,0,26
39.0,4.9,10.43,5.4,No,Windy,Low,Meal,scooter,Metropolitian,Night,Mar,1.0,1,25
33.0,3.6,12.58,15.0,No,Sandstorms,Jam,Buffet,scooter,Metropolitian,Night,Mar,1.0,1,31
35.0,4.8,16.64,4.8,No,Sunny,Low,Snack,scooter,Metropolitian,Night,Mar,1.0,2,29
37.0,4.2,12.42,4.8,No,Windy,Medium,Buffet,motorcycle,Metropolitian,Evening,Mar,1.0,0,31
36.0,4.8,7.49,9.6,No,Sunny,Jam,Drinks,motorcycle,Metropolitian,Night,Feb,1.0,0,28
30.0,4.9,12.12,9.6,No,Stormy,Medium,Snack,electric_scooter,Metropolitian,Evening,Mar,1.0,2,25
22.0,5.0,4.53,15.0,No,Cloudy,Low,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,24
23.0,4.9,9.31,15.0,No,Sandstorms,Medium,Buffet,scooter,Metropolitian,Evening,Apr,0.0,2,23
35.0,4.3,12.42,9.6,No,Fog,Jam,Snack,scooter,Metropolitian,Night,Mar,1.0,2,46
33.0,4.5,16.48,10.2,No,Fog,Medium,Drinks,electric_scooter,Metropolitian,Evening,Feb,1.0,2,30
29.0,4.8,17.1,10.2,No,Windy,Medium,Drinks,motorcycle,Urban,Night,Mar,1.0,1,25
32.0,4.1,6.08,5.4,No,Sandstorms,High,Meal,motorcycle,Metropolitian,Evening,Mar,1.0,1,31
28.0,4.8,7.34,15.0,No,Windy,Medium,Drinks,motorcycle,Metropolitian,Evening,Feb,0.0,0,18
28.0,4.1,6.08,9.6,No,Windy,High,Buffet,motorcycle,Metropolitian,Evening,Mar,2.0,0,32
39.0,4.2,10.87,15.0,No,Sandstorms,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,0,44
27.0,4.8,7.6,15.0,No,Windy,Jam,Meal,scooter,Metropolitian,Night,Apr,1.0,2,19
24.0,4.8,17.08,15.0,No,Sandstorms,Medium,Snack,scooter,Urban,Night,Mar,1.0,1,29
34.0,4.2,16.6,15.0,No,Stormy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,0.0,0,41
26.0,4.8,20.44,4.8,No,Fog,Low,Meal,motorcycle,Metropolitian,Night,Feb,1.0,0,23
20.0,4.3,13.83,15.0,No,Cloudy,Jam,Drinks,scooter,Metropolitian,Night,Mar,1.0,1,35
38.0,4.8,12.1,9.6,Yes,Cloudy,Jam,Snack,motorcycle,Metropolitian,Night,Mar,2.0,0,46
27.0,5.0,20.18,15.0,No,Sandstorms,Jam,Buffet,scooter,Metropolitian,Night,Mar,0.0,1,16
24.0,4.9,13.61,15.0,No,Fog,Medium,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,33
23.0,4.7,1.52,15.0,No,Stormy,High,Meal,scooter,Urban,Morning,Mar,0.0,2,10
21.0,4.9,7.66,9.6,No,Sandstorms,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,0.0,2,17
35.0,4.8,10.72,15.0,No,Windy,Medium,Meal,scooter,Metropolitian,Night,Mar,0.0,1,29
23.0,4.1,4.61,5.4,No,Windy,Low,Meal,motorcycle,Metropolitian,Night,Mar,0.0,0,18
32.0,4.1,13.97,4.8,No,Windy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,50
20.0,4.9,6.12,4.8,No,Windy,High,Drinks,motorcycle,Metropolitian,Evening,Mar,0.0,0,24
33.0,4.3,4.47,10.2,No,Stormy,Low,Drinks,motorcycle,Urban,Night,Mar,1.0,0,27
31.0,4.6,4.61,15.0,No,Cloudy,Medium,Snack,motorcycle,Metropolitian,Evening,Mar,1.0,0,34
21.0,4.9,9.31,10.2,No,Fog,Medium,Buffet,motorcycle,Metropolitian,Night,Apr,1.0,2,18
23.0,4.8,1.55,4.8,No,Sunny,Low,Meal,scooter,Metropolitian,Morning,Mar,0.0,2,24
23.0,5.0,16.38,15.0,No,Cloudy,Low,Meal,scooter,Metropolitian,Night,Mar,1.0,2,29
30.0,5.0,7.55,10.2,No,Stormy,Medium,Buffet,motorcycle,Metropolitian,Night,Apr,1.0,0,39
31.0,5.0,19.36,15.0,No,Sunny,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,0.0,0,42
25.0,2.9,13.59,4.8,No,Sunny,Low,Snack,scooter,Urban,Night,Feb,1.0,2,38
28.0,4.7,7.6,15.0,No,Windy,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,0.0,0,29
35.0,4.8,11.92,15.0,No,Cloudy,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,1,44
38.0,4.5,13.97,9.6,No,Windy,Low,Snack,electric_scooter,Metropolitian,Night,Mar,1.0,2,25
26.0,4.5,10.76,4.8,No,Sandstorms,Jam,Buffet,scooter,Metropolitian,Night,Mar,1.0,1,26
26.0,4.7,16.6,15.0,No,Sunny,Jam,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,30
31.0,4.8,19.98,10.2,No,Windy,Low,Buffet,scooter,Metropolitian,Night,Mar,0.0,1,21
35.0,4.6,17.08,4.8,Yes,Cloudy,Low,Drinks,motorcycle,Metropolitian,Night,Mar,2.0,0,43
20.0,4.5,19.98,4.8,No,Windy,Medium,Drinks,motorcycle,Metropolitian,Evening,Mar,1.0,1,19
23.0,4.6,10.91,4.8,No,Stormy,Jam,Buffet,scooter,Metropolitian,Night,Mar,0.0,2,29
34.0,4.3,12.35,4.8,Yes,Sunny,Jam,Snack,motorcycle,Urban,Night,Feb,2.0,0,40
32.0,5.0,6.22,10.2,No,Windy,High,Buffet,scooter,Metropolitian,Evening,Mar,1.0,2,27
28.0,4.8,19.97,4.8,No,Windy,Low,Meal,motorcycle,Urban,Night,Apr,1.0,1,10
36.0,4.3,4.67,10.2,No,Cloudy,Medium,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,0,33
34.0,4.7,10.64,10.2,No,Fog,Medium,Meal,motorcycle,Metropolitian,Night,Apr,1.0,2,30
23.0,4.8,1.56,4.8,No,Sandstorms,High,Snack,motorcycle,Metropolitian,Morning,Mar,1.0,2,17
28.0,4.9,16.6,4.8,No,Sandstorms,Jam,Snack,scooter,Metropolitian,Night,Apr,0.0,1,26
33.0,4.1,1.54,15.0,No,Sandstorms,Low,Snack,motorcycle,Urban,Morning,Mar,0.0,0,28
27.0,4.6,2.98,9.6,No,Fog,Low,Drinks,scooter,Urban,Morning,Mar,1.0,1,15
35.0,4.8,12.11,15.0,No,Windy,Low,Buffet,electric_scooter,Urban,Night,Feb,0.0,2,24
20.0,4.7,3.06,9.6,No,Sunny,Low,Meal,scooter,Metropolitian,Morning,Mar,0.0,2,19
34.0,4.5,9.22,15.0,No,Sunny,Jam,Snack,electric_scooter,Metropolitian,Night,Mar,1.0,2,18
35.0,4.9,16.83,15.0,No,Stormy,Low,Buffet,motorcycle,Urban,Night,Mar,1.0,2,19
29.0,4.1,19.89,15.0,No,Cloudy,Medium,Buffet,electric_scooter,Metropolitian,Evening,Mar,2.0,2,32
37.0,4.3,9.44,10.2,No,Windy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,31
24.0,4.7,6.23,9.6,No,Windy,Medium,Drinks,motorcycle,Metropolitian,Evening,Mar,0.0,2,23
32.0,3.7,17.14,4.8,No,Cloudy,Low,Meal,motorcycle,Metropolitian,Night,Mar,0.0,2,33
23.0,4.9,1.55,15.0,No,Sandstorms,Low,Drinks,motorcycle,Metropolitian,Morning,Mar,0.0,1,10
36.0,4.9,10.56,10.2,No,Sunny,Low,Buffet,scooter,Metropolitian,Night,Mar,1.0,1,23
22.0,4.7,7.66,4.8,No,Cloudy,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,26
37.0,4.6,20.18,9.6,No,Fog,Medium,Drinks,scooter,Metropolitian,Night,Mar,0.0,1,44
38.0,4.5,1.55,15.0,No,Cloudy,Low,Buffet,motorcycle,Metropolitian,Morning,Mar,0.0,1,17
30.0,4.9,3.11,5.4,No,Cloudy,High,Meal,motorcycle,Metropolitian,Morning,Mar,1.0,2,29
39.0,4.5,4.6,10.2,No,Windy,Medium,Buffet,motorcycle,Metropolitian,Night,Mar,0.0,0,26
33.0,4.7,11.92,15.0,No,Cloudy,Low,Buffet,scooter,Metropolitian,Night,Mar,1.0,2,30
23.0,4.7,7.68,4.8,No,Windy,Medium,Drinks,motorcycle,Urban,Evening,Mar,1.0,0,15
39.0,5.0,20.18,4.8,No,Cloudy,Low,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,41
26.0,4.8,10.56,15.0,No,Sandstorms,Medium,Buffet,motorcycle,Metropolitian,Night,Apr,1.0,0,30
22.0,5.0,1.55,15.0,No,Fog,Low,Meal,motorcycle,Metropolitian,Morning,Mar,1.0,0,18
23.0,5.0,20.25,4.8,No,Stormy,Medium,Meal,motorcycle,Metropolitian,Evening,Mar,1.0,0,29
35.0,4.8,17.14,4.8,No,Fog,Medium,Buffet,motorcycle,Urban,Night,Mar,2.0,0,37
39.0,4.1,13.99,9.6,No,Sandstorms,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,3.0,0,51
33.0,4.6,12.46,15.0,No,Cloudy,Jam,Meal,scooter,Metropolitian,Night,Mar,1.0,2,40
28.0,4.5,12.16,4.8,No,Sandstorms,Low,Drinks,scooter,Metropolitian,Night,Mar,0.0,1,17
26.0,4.7,1.51,4.8,No,Windy,Low,Snack,motorcycle,Metropolitian,Morning,Apr,0.0,1,13
23.0,4.9,10.71,15.0,No,Windy,Jam,Meal,scooter,Metropolitian,Night,Apr,1.0,2,19
30.0,4.5,12.07,15.0,No,Cloudy,Medium,Snack,motorcycle,Urban,Night,Mar,1.0,0,36
24.0,4.6,20.44,10.2,No,Windy,Medium,Drinks,motorcycle,Urban,Night,Feb,1.0,1,25
33.0,4.7,4.68,4.8,No,Cloudy,Medium,Snack,motorcycle,Metropolitian,Night,Feb,0.0,0,28
33.0,4.6,12.29,10.2,No,Cloudy,Jam,Buffet,electric_scooter,Metropolitian,Night,Mar,1.0,2,36
38.0,4.4,3.15,15.0,No,Stormy,Low,Drinks,motorcycle,Metropolitian,Morning,Feb,1.0,0,27
29.0,4.0,17.3,4.8,No,Stormy,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,0,36
37.0,5.0,17.1,10.2,No,Sunny,Medium,Snack,scooter,Metropolitian,Evening,Mar,0.0,2,24
22.0,4.9,1.53,15.0,No,Sunny,High,Drinks,motorcycle,Urban,Morning,Feb,1.0,2,18
26.0,4.5,13.97,4.8,No,Windy,Jam,Meal,scooter,Urban,Night,Mar,0.0,1,17
29.0,4.7,1.52,9.6,No,Sunny,Low,Drinks,motorcycle,Urban,Morning,Mar,0.0,1,22
21.0,4.7,9.08,15.0,No,Stormy,Medium,Meal,motorcycle,Urban,Evening,Mar,0.0,0,13
35.0,3.7,17.3,9.6,No,Stormy,Jam,Meal,motorcycle,Metropolitian,Night,Mar,1.0,1,42
35.0,4.7,16.41,4.8,No,Stormy,Low,Buffet,motorcycle,Urban,Night,Feb,1.0,0,20
22.0,4.9,12.11,15.0,No,Sunny,Medium,Snack,motorcycle,Metropolitian,Night,Feb,1.0,1,14
36.0,4.0,8.94,4.8,No,Sandstorms,Jam,Snack,motorcycle,Metropolitian,Night,Mar,2.0,0,41
33.0,4.6,9.33,5.4,No,Cloudy,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,26
25.0,5.0,1.54,9.6,No,Fog,High,Buffet,electric_scooter,Metropolitian,Morning,Mar,1.0,2,26
39.0,4.9,17.3,4.8,No,Sunny,Medium,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,0,28
32.0,4.7,4.66,10.2,No,Windy,Medium,Drinks,scooter,Metropolitian,Night,Mar,1.0,1,34
26.0,4.8,4.6,15.0,No,Sunny,Low,Meal,motorcycle,Metropolitian,Night,Mar,0.0,0,17
26.0,4.8,3.06,9.6,No,Fog,High,Meal,motorcycle,Metropolitian,Morning,Mar,0.0,2,23
31.0,4.7,17.14,15.0,No,Windy,Medium,Drinks,scooter,Metropolitian,Night,Mar,1.0,1,30
21.0,4.8,4.66,15.0,No,Sandstorms,Jam,Snack,scooter,Urban,Night,Mar,0.0,2,10
35.0,4.8,7.76,9.6,No,Sandstorms,Jam,Drinks,motorcycle,Urban,Night,Mar,1.0,1,25
23.0,4.8,9.32,10.2,No,Fog,Jam,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,0,21
27.0,4.8,13.97,5.4,No,Sunny,Jam,Meal,motorcycle,Metropolitian,Night,Mar,1.0,0,20
20.0,5.0,4.72,15.0,No,Windy,Medium,Snack,motorcycle,Metropolitian,Night,Mar,1.0,1,25
37.0,4.9,4.66,15.0,No,Fog,Medium,Buffet,motorcycle,Metropolitian,Night,Mar,0.0,2,17
33.0,4.2,4.53,15.0,No,Windy,Low,Drinks,motorcycle,Urban,Night,Mar,1.0,0,21
32.0,4.5,7.55,4.8,No,Windy,Jam,Buffet,motorcycle,Metropolitian,Night,Mar,1.0,1,26
35.0,4.9,9.31,10.2,No,Windy,Medium,Meal,scooter,Metropolitian,Night,Mar,0.0,1,30
30.0,4.8,7.65,15.0,No,Cloudy,Medium,Snack,motorcycle,Metropolitian,Evening,Mar,1.0,1,16
33.0,4.9,7.57,10.2,No,Sunny,Jam,Drinks,electric_scooter,Metropolitian,Night,Mar,0.0,2,22
25.0,4.5,17.08,4.8,No,Stormy,Jam,Buffet,motorcycle,Metropolitian,Night,Apr,0.0,2,19
38.0,5.0,10.76,4.8,No,Fog,Jam,Snack,motorcycle,Metropolitian,Night,Mar,1.0,0,50
39.0,4.8,1.53,10.2,Yes,Stormy,High,Drinks,motorcycle,Metropolitian,Morning,Feb,0.0,0,42
38.0,4.6,12.12,15.0,No,Sandstorms,Low,Drinks,scooter,Urban,Night,Apr,1.0,1,24
37.0,4.6,12.44,10.2,No,Stormy,Medium,Drinks,motorcycle,Metropolitian,Night,Mar,1.0,1,28
31.0,3.6,20.25,10.2,No,Sandstorms,Jam,Meal,electric_scooter,Metropolitian,Night,Mar,1.0,2,31
21.0,5.0,6.12,9.6,No,Fog,High,Meal,scooter,Metropolitian,Evening,Apr,1.0,1,24
30.0,4.9,1.53,15.0,No,Stormy,Low,Snack,electric_scooter,Metropolitian,Morning,Mar,1.0,2,26
37.0,4.7,7.55,15.0,No,Cloudy,Low,Drinks,motorcycle,Metropolitian,Night,Apr,1.0,1,15
33.0,4.6,17.14,15.0,No,Stormy,Medium,Snack,motorcycle,Metropolitian,Night,Mar,1.0,1,29
