,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Delivery_distance,Time_to_pick,Day,Month,Time_of_Day_Ordered
35542,34.0,4.7,Fog,Low,0,Snack,motorcycle,0.0,No,MUM,27,9.18,4.8,30,3,Night
35543,20.0,4.9,Windy,High,2,Drinks,scooter,0.0,No,DEH,18,3.15,4.8,17,2,Morning
35544,34.0,4.7,Sunny,Jam,2,Meal,electric_scooter,1.0,No,MUM,24,9.18,10.2,3,7,Night
35545,33.0,4.7,Cloudy,Medium,2,Buffet,electric_scooter,2.0,No,ALH,41,19.47,5.4,14,2,Evening
35546,36.0,4.2,Windy,Medium,2,Drinks,electric_scooter,0.0,No,VAD,31,7.57,4.8,4,5,Evening
35549,37.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,LUDH,27,7.33,4.8,13,2,Night
35550,34.0,4.9,Fog,Jam,2,Drinks,electric_scooter,3.0,No,CHEN,44,20.18,10.2,3,6,Night
35552,34.0,4.7,Stormy,Jam,2,Drinks,scooter,0.0,No,CHEN,32,7.76,4.8,3,11,Night
35553,37.0,4.8,Fog,Low,1,Buffet,motorcycle,1.0,No,INDO,17,1.51,5.4,3,7,Morning
35554,20.0,4.6,Windy,Jam,2,Drinks,scooter,0.0,No,MYS,23,4.66,15.0,19,3,Night
35555,38.0,4.8,Stormy,Low,2,Drinks,motorcycle,1.0,No,RANCHI,26,1.51,9.6,3,3,Morning
35557,33.0,5.0,Stormy,Low,2,Meal,motorcycle,0.0,No,MYS,22,9.33,10.2,30,3,Night
35560,23.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,GOA,29,6.29,10.2,13,2,Evening
35561,39.0,4.8,Cloudy,Medium,0,Meal,motorcycle,1.0,No,MUM,35,19.88,15.0,27,3,Evening
35562,35.0,4.8,Windy,Jam,1,Meal,motorcycle,0.0,No,COIMB,26,4.67,4.8,30,3,Night
35563,25.0,4.0,Stormy,Low,0,Snack,motorcycle,1.0,No,VAD,20,1.51,5.4,3,7,Morning
35564,22.0,4.8,Sunny,High,2,Drinks,motorcycle,0.0,No,VAD,19,6.06,9.6,17,3,Evening
35565,32.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,HYD,50,13.83,10.2,4,6,Night
35566,39.0,4.8,Windy,Low,2,Buffet,scooter,1.0,No,HYD,24,19.98,4.8,31,3,Night
35567,23.0,4.6,Fog,Low,1,Drinks,scooter,0.0,No,MYS,20,13.99,15.0,29,3,Night
35568,32.0,4.8,Sunny,Jam,1,Snack,scooter,1.0,No,INDO,20,12.1,15.0,4,2,Night
35569,26.0,4.8,Sunny,Medium,2,Buffet,scooter,1.0,No,PUNE,16,16.85,9.6,16,3,Evening
35570,37.0,4.4,Sunny,Medium,0,Snack,motorcycle,1.0,No,HYD,39,12.29,15.0,3,2,Evening
35571,23.0,4.8,Windy,Low,2,Meal,electric_scooter,0.0,No,SUR,12,3.04,5.4,13,3,Morning
35572,39.0,4.7,Stormy,Jam,1,Snack,scooter,0.0,No,MUM,30,4.59,15.0,19,3,Night
35573,20.0,4.3,Sandstorms,Low,0,Meal,motorcycle,1.0,No,BANG,27,1.55,15.0,3,9,Morning
35575,29.0,4.6,Stormy,Medium,1,Meal,scooter,1.0,No,BANG,26,12.42,5.4,16,3,Evening
35576,38.0,4.8,Stormy,High,1,Meal,scooter,0.0,No,SUR,28,3.04,10.2,15,3,Morning
35577,35.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,CHEN,37,9.31,5.4,21,3,Night
35578,20.0,4.2,Windy,Low,0,Snack,motorcycle,1.0,No,JAP,26,2.98,4.8,3,3,Morning
35580,39.0,4.6,Stormy,Jam,0,Buffet,motorcycle,0.0,No,PUNE,38,9.19,4.8,3,7,Night
35581,28.0,3.7,Sunny,High,0,Buffet,motorcycle,1.0,Yes,MUM,54,6.12,15.0,4,1,Evening
35583,39.0,4.7,Stormy,Low,0,Buffet,motorcycle,0.0,No,BANG,20,10.87,15.0,27,3,Night
35584,39.0,4.5,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,LUDH,15,8.79,10.2,13,2,Night
35585,34.0,4.8,Windy,Low,0,Meal,motorcycle,0.0,No,KOL,22,12.11,15.0,14,2,Night
35586,24.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,INDO,15,10.59,9.6,3,12,Night
35588,39.0,3.7,Windy,Jam,2,Snack,electric_scooter,1.0,No,LUDH,32,19.04,4.8,16,2,Night
35589,26.0,4.7,Sandstorms,Low,1,Meal,scooter,0.0,No,COIMB,13,14.02,15.0,3,8,Night
35590,28.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,PUNE,37,12.26,5.4,4,6,Night
35591,30.0,3.6,Stormy,Medium,1,Meal,motorcycle,0.0,No,MYS,35,12.58,4.8,25,3,Evening
35592,22.0,4.7,Fog,Jam,2,Snack,scooter,1.0,Yes,CHEN,41,17.07,4.8,25,3,Night
35593,30.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,MYS,21,13.99,4.8,27,3,Night
35594,35.0,4.4,Fog,Jam,1,Meal,scooter,1.0,No,PUNE,41,10.73,4.8,4,2,Night
35595,36.0,4.5,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,CHEN,35,12.42,15.0,16,3,Evening
35596,22.0,4.9,Sunny,Jam,0,Snack,motorcycle,0.0,No,MUM,27,12.24,5.4,3,2,Night
35598,35.0,4.5,Fog,Jam,1,Drinks,motorcycle,1.0,No,INDO,26,4.54,10.2,26,3,Night
35599,38.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,VAD,27,7.57,4.8,3,3,Night
35600,27.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,CHEN,28,20.18,9.6,3,2,Night
35601,20.0,4.7,Cloudy,Low,1,Snack,scooter,1.0,No,INDO,10,1.51,15.0,3,1,Morning
35602,35.0,4.7,Sunny,Medium,2,Drinks,scooter,0.0,No,MUM,18,10.71,10.2,4,2,Night
35603,39.0,5.0,Sunny,Low,0,Snack,motorcycle,1.0,No,RANCHI,20,7.55,15.0,19,3,Night
35604,27.0,4.9,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,CHEN,14,10.87,15.0,14,3,Night
35605,31.0,4.3,Fog,High,0,Buffet,motorcycle,1.0,No,VAD,31,6.29,4.8,4,5,Evening
35606,25.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,MUM,22,6.12,10.2,30,3,Evening
35607,31.0,4.4,Cloudy,Jam,1,Drinks,scooter,1.0,No,PUNE,46,13.79,10.2,29,3,Night
35608,23.0,4.7,Windy,Low,2,Meal,electric_scooter,1.0,No,MUM,17,3.06,15.0,30,3,Morning
35609,20.0,4.8,Windy,High,0,Buffet,motorcycle,1.0,No,JAP,15,2.98,15.0,24,3,Morning
35610,24.0,4.9,Fog,Jam,2,Buffet,electric_scooter,1.0,No,COIMB,38,12.46,15.0,3,12,Night
35613,37.0,4.4,Stormy,Medium,0,Meal,motorcycle,1.0,No,CHEN,32,4.66,5.4,17,3,Night
35614,22.0,4.9,Sunny,Low,1,Meal,scooter,1.0,No,SUR,16,3.04,5.4,4,5,Morning
35615,26.0,4.6,Stormy,Jam,1,Drinks,scooter,0.0,No,BANG,20,13.97,4.8,23,3,Night
35616,39.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,MYS,23,9.33,15.0,17,3,Night
35617,39.0,4.9,Cloudy,Medium,2,Buffet,scooter,1.0,No,COIMB,17,7.79,9.6,3,5,Night
35618,25.0,3.9,Sunny,Jam,0,Drinks,motorcycle,3.0,Yes,BANG,53,9.32,15.0,30,3,Night
35621,28.0,5.0,Cloudy,Jam,0,Snack,motorcycle,1.0,No,PUNE,37,12.26,15.0,14,3,Night
35622,34.0,4.9,Stormy,Low,2,Snack,scooter,0.0,No,JAP,26,1.49,9.6,3,5,Morning
35623,24.0,4.8,Stormy,Low,2,Drinks,motorcycle,1.0,No,CHEN,11,3.1,5.4,30,3,Morning
35624,31.0,4.0,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,INDO,32,9.07,15.0,15,3,Night
35625,39.0,4.4,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,COIMB,31,12.46,15.0,3,12,Evening
35627,29.0,4.5,Fog,Medium,1,Drinks,scooter,1.0,No,BHP,14,7.55,4.8,15,2,Night
35628,23.0,4.9,Windy,Jam,1,Drinks,scooter,1.0,No,BANG,18,17.08,10.2,18,3,Night
35629,36.0,4.6,Fog,Low,1,Buffet,scooter,1.0,No,INDO,15,3.03,15.0,4,1,Morning
35630,34.0,4.8,Fog,Low,0,Meal,motorcycle,0.0,No,CHEN,21,1.55,15.0,4,1,Morning
35632,29.0,4.6,Fog,High,1,Drinks,scooter,1.0,No,RANCHI,22,6.04,4.8,3,1,Evening
35633,33.0,4.8,Windy,Jam,0,Meal,motorcycle,2.0,No,AURG,45,7.63,4.8,17,2,Night
35634,30.0,4.8,Sunny,Medium,1,Meal,scooter,1.0,No,COIMB,29,10.91,5.4,3,6,Evening
35635,23.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,COIMB,27,9.35,10.2,28,3,Night
35636,31.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,PUNE,26,13.79,15.0,3,2,Night
35638,21.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,INDO,21,10.59,15.0,3,4,Night
35639,23.0,5.0,Sunny,Low,2,Meal,electric_scooter,1.0,No,BHP,15,1.57,9.6,2,11,Morning
35640,35.0,4.7,Cloudy,Low,1,Meal,motorcycle,0.0,No,SUR,30,13.68,15.0,23,3,Night
35642,37.0,4.8,Windy,Jam,0,Snack,motorcycle,2.0,No,MUM,39,9.18,10.2,4,1,Night
35644,33.0,4.1,Sandstorms,Medium,1,Meal,scooter,1.0,No,MUM,33,19.88,15.0,27,3,Night
35645,28.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,Yes,MYS,47,10.88,9.6,3,8,Night
35649,37.0,4.2,Windy,Jam,0,Meal,motorcycle,2.0,No,BANG,52,12.42,15.0,18,3,Night
35650,38.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,VAD,26,9.44,15.0,17,3,Night
35651,28.0,4.6,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,DEH,33,20.55,15.0,16,2,Night
35652,35.0,4.7,Fog,Low,1,Buffet,motorcycle,1.0,No,COIMB,15,1.56,15.0,17,3,Morning
35654,24.0,4.6,Fog,High,0,Drinks,motorcycle,1.0,No,PUNE,28,6.13,10.2,17,3,Evening
35655,24.0,4.8,Cloudy,Jam,1,Buffet,scooter,1.0,Yes,LUDH,43,11.72,5.4,16,2,Night
35658,21.0,4.9,Sunny,Low,1,Snack,scooter,1.0,No,CHEN,16,1.55,4.8,4,1,Morning
35659,22.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,MUM,44,19.88,15.0,25,3,Night
35660,31.0,4.2,Stormy,Medium,2,Drinks,scooter,0.0,No,MYS,32,6.22,5.4,3,11,Evening
35661,34.0,4.8,Sunny,Low,2,Snack,scooter,1.0,No,SUR,29,13.68,10.2,31,3,Night
35662,23.0,4.7,Sunny,Jam,2,Drinks,scooter,1.0,No,HYD,10,12.29,15.0,18,3,Night
35663,25.0,4.8,Sandstorms,Jam,2,Meal,scooter,1.0,No,SUR,15,12.16,4.8,31,3,Night
35664,28.0,4.6,Windy,Jam,1,Buffet,scooter,1.0,No,COIMB,17,12.46,10.2,3,6,Night
35666,21.0,4.9,Fog,Low,1,Buffet,scooter,0.0,No,VAD,29,17.3,5.4,3,8,Night
35667,37.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,COIMB,33,9.35,9.6,4,1,Night
35668,39.0,4.8,Fog,Jam,0,Buffet,motorcycle,0.0,No,ALH,27,7.49,10.2,15,2,Night
35669,34.0,4.9,Sunny,High,2,Drinks,scooter,0.0,No,INDO,24,1.51,5.4,3,5,Morning
35670,22.0,4.6,Stormy,Jam,2,Snack,scooter,1.0,No,HYD,15,4.61,15.0,26,3,Night
35671,36.0,4.7,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,COIMB,25,12.46,4.8,18,3,Night
35672,32.0,4.8,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,PUNE,16,4.6,9.6,24,3,Night
35675,31.0,4.9,Sandstorms,Medium,2,Buffet,scooter,0.0,No,JAP,21,10.43,5.4,20,3,Evening
35676,34.0,4.8,Cloudy,Jam,2,Meal,scooter,1.0,No,MYS,35,4.66,4.8,13,3,Night
35678,32.0,4.2,Cloudy,Jam,2,Drinks,scooter,0.0,No,CHEN,37,9.31,10.2,4,5,Night
35679,31.0,4.4,Stormy,Medium,2,Drinks,electric_scooter,0.0,No,COIMB,33,7.79,4.8,3,5,Night
35680,29.0,4.6,Cloudy,Jam,0,Meal,motorcycle,0.0,No,BANG,39,12.42,15.0,3,10,Night
35681,36.0,4.4,Windy,High,1,Buffet,motorcycle,1.0,No,COIMB,32,1.56,15.0,13,3,Morning
35682,35.0,4.6,Fog,Low,2,Buffet,scooter,1.0,No,JAP,19,2.98,5.4,4,3,Morning
35683,21.0,4.6,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,GOA,28,12.35,4.8,14,2,Night
35684,23.0,4.6,Fog,Jam,1,Drinks,motorcycle,1.0,No,MUM,22,9.18,4.8,17,3,Night
35685,27.0,4.9,Fog,Low,2,Buffet,electric_scooter,1.0,No,BANG,18,3.11,15.0,3,1,Morning
35686,21.0,4.8,Fog,Medium,1,Buffet,scooter,1.0,No,JAP,25,11.92,5.4,3,10,Night
35687,38.0,4.1,Windy,Jam,0,Meal,motorcycle,1.0,No,INDO,35,9.07,4.8,19,3,Night
35688,29.0,4.3,Fog,Jam,1,Buffet,scooter,2.0,No,SUR,41,19.76,9.6,3,2,Night
35690,21.0,4.7,Stormy,Jam,2,Meal,electric_scooter,1.0,No,VAD,29,20.44,4.8,4,6,Night
35691,21.0,4.6,Cloudy,High,2,Meal,scooter,0.0,No,PUNE,27,3.06,15.0,3,1,Morning
35692,29.0,4.8,Sunny,Jam,1,Drinks,scooter,1.0,No,MYS,10,20.21,4.8,14,3,Night
35693,32.0,4.4,Stormy,Medium,0,Meal,motorcycle,0.0,No,AGR,32,8.93,4.8,13,2,Night
35696,36.0,4.8,Fog,Low,2,Meal,scooter,1.0,No,SUR,17,1.52,9.6,17,3,Morning
35697,24.0,4.5,Windy,Medium,0,Drinks,motorcycle,1.0,No,ALH,23,5.99,9.6,2,11,Evening
35698,25.0,4.8,Windy,Jam,1,Snack,motorcycle,0.0,No,BANG,22,13.97,9.6,3,10,Night
35699,20.0,4.5,Sunny,Low,0,Snack,motorcycle,1.0,No,SUR,20,13.68,15.0,27,3,Night
35700,21.0,2.5,Sunny,Low,2,Meal,motorcycle,1.0,No,BANG,42,10.87,9.6,3,4,Night
35701,32.0,4.7,Fog,High,2,Snack,electric_scooter,1.0,No,RANCHI,32,3.15,4.8,17,3,Morning
35702,39.0,4.3,Cloudy,Low,0,Snack,motorcycle,1.0,No,SUR,35,19.76,15.0,31,3,Night
35704,24.0,4.7,Stormy,Jam,1,Drinks,scooter,0.0,No,BANG,13,9.31,15.0,19,3,Night
35705,24.0,4.1,Sunny,High,0,Drinks,motorcycle,0.0,No,VAD,46,6.29,10.2,21,3,Evening
35706,26.0,4.8,Sunny,Jam,1,Meal,scooter,0.0,No,SUR,16,16.72,10.2,3,4,Night
35707,25.0,4.8,Stormy,Medium,2,Drinks,scooter,1.0,No,MUM,23,4.59,4.8,4,3,Evening
35710,32.0,4.8,Cloudy,Low,1,Buffet,scooter,1.0,No,MUM,18,4.59,15.0,30,3,Night
35713,31.0,4.9,Sandstorms,Low,1,Drinks,scooter,1.0,No,INDO,18,13.61,9.6,27,3,Night
35714,38.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,INDO,25,4.54,4.8,26,3,Night
35716,37.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,PUNE,38,12.26,4.8,31,3,Night
35717,25.0,4.9,Fog,High,1,Buffet,motorcycle,0.0,No,CHEN,24,1.55,4.8,15,3,Morning
35718,20.0,4.5,Sunny,High,2,Buffet,scooter,0.0,No,MUM,17,6.12,4.8,19,3,Evening
35719,26.0,4.8,Fog,Medium,2,Buffet,scooter,1.0,No,PUNE,28,19.91,4.8,3,6,Night
35720,39.0,4.8,Sandstorms,Low,1,Snack,motorcycle,1.0,No,AGR,29,1.49,5.4,17,2,Morning
35722,38.0,4.8,Cloudy,Low,0,Drinks,motorcycle,1.0,No,VAD,24,4.72,5.4,28,3,Night
35723,34.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,RANCHI,54,16.6,4.8,23,3,Night
35724,34.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,CHEN,25,17.08,5.4,16,3,Night
35726,21.0,4.8,Fog,Medium,2,Meal,electric_scooter,1.0,No,BANG,39,12.42,4.8,25,3,Night
35727,23.0,4.6,Fog,High,0,Drinks,motorcycle,0.0,No,BANG,21,6.21,9.6,15,3,Evening
35728,39.0,3.9,Windy,Jam,2,Meal,motorcycle,1.0,No,CHEN,38,10.87,15.0,23,3,Night
35729,25.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,SUR,18,3.04,4.8,21,3,Morning
35730,34.0,4.5,Stormy,Jam,1,Buffet,scooter,0.0,No,BANG,30,9.32,4.8,3,9,Night
35731,35.0,4.6,Fog,Jam,1,Snack,motorcycle,0.0,No,CHEN,30,9.31,15.0,28,3,Night
35732,38.0,4.0,Cloudy,Medium,1,Snack,scooter,1.0,No,JAP,34,11.92,5.4,16,3,Night
35735,28.0,4.0,Windy,Jam,0,Meal,motorcycle,2.0,No,SUR,34,13.68,10.2,3,2,Night
35736,23.0,4.8,Cloudy,Medium,2,Meal,scooter,0.0,No,COIMB,17,4.67,4.8,3,9,Evening
35737,25.0,5.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,BANG,27,9.32,5.4,19,3,Night
35738,37.0,4.3,Sunny,Medium,0,Meal,motorcycle,0.0,No,AURG,32,13.74,9.6,18,2,Night
35740,25.0,4.5,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,AURG,19,20.44,15.0,16,2,Evening
35741,32.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,Yes,COIMB,40,10.91,10.2,29,3,Night
35742,34.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,KNP,33,4.48,15.0,17,2,Night
35743,34.0,4.9,Sunny,Medium,2,Buffet,scooter,0.0,No,JAP,19,16.38,9.6,18,3,Evening
35744,37.0,4.6,Cloudy,Low,1,Snack,scooter,1.0,No,COIMB,26,14.02,4.8,3,12,Night
35745,35.0,4.8,Sandstorms,High,2,Buffet,scooter,1.0,No,KOC,28,6.24,10.2,17,2,Evening
35746,35.0,4.8,Windy,Low,2,Drinks,electric_scooter,1.0,No,ALH,22,4.49,10.2,13,2,Night
35747,36.0,4.3,Windy,Low,0,Snack,motorcycle,1.0,No,BANG,21,1.55,9.6,21,3,Morning
35748,23.0,4.6,Cloudy,Medium,1,Meal,motorcycle,1.0,No,LUDH,34,10.26,4.8,18,2,Night
35750,36.0,5.0,Sunny,Low,1,Drinks,scooter,1.0,No,INDO,12,1.51,15.0,3,1,Morning
35751,26.0,4.8,Fog,Low,0,Buffet,motorcycle,0.0,No,MYS,23,10.88,9.6,4,4,Night
35752,37.0,4.7,Cloudy,Low,2,Buffet,motorcycle,1.0,No,JAP,17,8.94,10.2,21,3,Night
35755,22.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,VAD,24,9.09,4.8,3,11,Night
35756,22.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,AURG,18,3.05,5.4,15,2,Morning
35758,31.0,4.2,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,MYS,39,9.33,10.2,30,3,Night
35759,39.0,4.7,Stormy,Medium,1,Buffet,scooter,1.0,No,MYS,22,13.99,4.8,4,2,Night
35760,38.0,4.3,Fog,Low,2,Snack,motorcycle,0.0,No,VAD,37,17.3,5.4,3,12,Night
35761,38.0,4.7,Sunny,Jam,2,Drinks,scooter,0.0,No,RANCHI,19,19.62,15.0,3,8,Night
35762,31.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,MUM,20,4.59,4.8,3,9,Night
35763,25.0,4.3,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,JAP,32,11.92,10.2,31,3,Night
35766,24.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,HYD,25,10.76,15.0,25,3,Night
35767,36.0,4.6,Windy,Low,0,Meal,motorcycle,1.0,No,KNP,27,11.01,15.0,14,2,Night
35768,39.0,4.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,KNP,46,16.41,15.0,2,12,Night
35769,29.0,4.1,Windy,Low,0,Snack,motorcycle,0.0,No,INDO,20,1.51,4.8,3,7,Morning
35770,37.0,4.8,Stormy,Low,1,Buffet,motorcycle,1.0,No,AURG,27,3.05,9.6,13,2,Morning
35771,29.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,HYD,20,4.61,4.8,4,5,Night
35772,31.0,3.5,Sandstorms,Jam,2,Buffet,scooter,2.0,No,PUNE,35,16.85,10.2,14,3,Night
35775,37.0,4.7,Fog,Jam,2,Snack,scooter,0.0,No,RANCHI,44,10.56,4.8,3,2,Night
35776,28.0,4.8,Fog,Jam,0,Buffet,motorcycle,0.0,No,AGR,41,10.42,4.8,16,2,Night
35778,22.0,5.0,Fog,Jam,1,Buffet,motorcycle,2.0,No,VAD,33,7.57,4.8,26,3,Night
35779,34.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1.0,No,HYD,27,7.68,15.0,21,3,Evening
35780,32.0,4.7,Windy,Medium,0,Drinks,motorcycle,0.0,No,KNP,34,10.45,9.6,18,2,Night
35781,30.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,SUR,29,7.6,4.8,4,1,Night
35782,37.0,4.8,Fog,Jam,0,Drinks,motorcycle,1.0,No,VAD,44,19.69,15.0,16,3,Night
35783,26.0,4.9,Stormy,Low,1,Drinks,scooter,0.0,No,ALH,11,8.99,4.8,2,11,Night
35784,25.0,4.5,Fog,Low,0,Drinks,motorcycle,1.0,No,RANCHI,24,11.01,15.0,3,8,Night
35787,25.0,4.6,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,GOA,28,12.35,9.6,2,12,Evening
35791,38.0,4.6,Sunny,Medium,1,Meal,motorcycle,1.0,No,INDO,22,9.08,9.6,13,3,Evening
35793,33.0,4.8,Windy,Medium,1,Snack,motorcycle,1.0,No,SUR,29,4.56,5.4,26,3,Evening
35794,25.0,4.5,Fog,Medium,0,Drinks,motorcycle,1.0,No,COIMB,25,9.35,10.2,30,3,Night
35796,31.0,4.7,Windy,Low,1,Drinks,motorcycle,1.0,No,LUDH,28,2.93,9.6,17,2,Morning
35797,27.0,5.0,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,MUM,28,19.89,15.0,3,8,Evening
35798,27.0,4.9,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,INDO,17,1.51,15.0,24,3,Morning
35799,26.0,4.6,Cloudy,Low,2,Drinks,scooter,1.0,No,MYS,17,1.55,15.0,3,1,Morning
35801,39.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,VAD,23,7.57,4.8,15,3,Night
35804,21.0,4.1,Fog,Medium,1,Snack,scooter,1.0,No,COIMB,36,10.91,15.0,3,4,Evening
35805,21.0,4.5,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,MUM,19,16.82,9.6,3,8,Night
35806,24.0,4.7,Windy,Jam,2,Meal,electric_scooter,1.0,No,RANCHI,27,20.44,15.0,3,8,Night
35807,32.0,4.8,Sandstorms,Low,1,Meal,motorcycle,1.0,No,VAD,21,1.51,9.6,28,3,Morning
35808,31.0,4.5,Sunny,Medium,1,Buffet,motorcycle,1.0,No,MYS,20,6.22,10.2,3,9,Evening
35810,32.0,4.7,Stormy,High,2,Buffet,scooter,1.0,No,CHEN,31,6.21,4.8,3,7,Evening
35811,39.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,GOA,25,1.54,4.8,13,2,Morning
35812,29.0,4.6,Windy,Medium,2,Drinks,motorcycle,1.0,No,MUM,18,10.71,15.0,16,3,Night
35813,33.0,4.8,Fog,High,0,Snack,motorcycle,1.0,No,RANCHI,30,6.29,15.0,24,3,Evening
35814,36.0,4.7,Fog,Low,2,Snack,electric_scooter,1.0,No,JAP,30,16.39,15.0,20,3,Night
35815,35.0,4.5,Stormy,Low,1,Drinks,motorcycle,0.0,No,PUNE,26,7.66,15.0,4,1,Night
35816,28.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,PUNE,17,1.53,15.0,3,7,Morning
35817,32.0,4.4,Fog,Low,0,Drinks,motorcycle,1.0,No,JAP,41,19.36,10.2,3,10,Night
35818,27.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,COIMB,20,9.35,4.8,30,3,Evening
35820,39.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,RANCHI,24,1.51,9.6,21,3,Morning
35821,27.0,4.7,Fog,Low,1,Buffet,scooter,0.0,No,MYS,24,20.21,10.2,25,3,Night
35823,35.0,4.5,Windy,Low,2,Buffet,motorcycle,1.0,No,SUR,27,4.56,5.4,21,3,Night
35825,35.0,3.3,Sunny,Low,0,Snack,motorcycle,0.0,No,HYD,34,10.76,4.8,3,4,Night
35827,38.0,5.0,Sunny,Low,2,Snack,scooter,1.0,No,PUNE,25,10.73,15.0,4,4,Night
35828,21.0,4.6,Windy,High,1,Buffet,scooter,1.0,No,COIMB,21,6.23,15.0,28,3,Evening
35829,35.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,BANG,29,7.76,4.8,3,1,Night
35830,30.0,4.6,Stormy,Jam,2,Snack,motorcycle,0.0,No,BANG,26,20.18,5.4,4,2,Night
35831,33.0,4.2,Fog,Jam,1,Snack,motorcycle,0.0,No,MYS,38,12.44,15.0,3,10,Night
35832,22.0,4.6,Windy,Jam,1,Buffet,scooter,1.0,No,INDO,18,16.64,15.0,27,3,Night
35834,27.0,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,MUM,20,1.53,9.6,26,3,Morning
35835,22.0,4.6,Stormy,Medium,1,Meal,motorcycle,1.0,No,HYD,21,6.15,4.8,17,3,Evening
35836,35.0,4.7,Cloudy,High,2,Drinks,electric_scooter,0.0,No,AURG,35,1.53,9.6,2,11,Morning
35837,29.0,4.3,Windy,Jam,0,Buffet,motorcycle,1.0,No,INDO,36,19.66,15.0,16,3,Night
35838,33.0,4.6,Cloudy,Medium,0,Snack,motorcycle,3.0,Yes,HYD,45,10.76,4.8,29,3,Evening
35841,39.0,5.0,Windy,Medium,0,Meal,motorcycle,0.0,No,COIMB,32,6.23,15.0,13,3,Evening
35842,23.0,4.9,Windy,Jam,1,Meal,scooter,0.0,No,VAD,17,10.6,15.0,25,3,Night
35843,34.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,KNP,41,17.3,15.0,14,2,Evening
35844,32.0,4.6,Sunny,High,0,Meal,motorcycle,1.0,No,CHEN,27,3.1,10.2,26,3,Morning
35845,38.0,4.6,Fog,High,1,Buffet,motorcycle,1.0,No,SUR,26,6.08,15.0,21,3,Evening
35847,21.0,4.6,Sandstorms,Low,2,Drinks,scooter,0.0,No,HYD,10,12.29,5.4,3,8,Night
